time,ego_id,target_id,distance,relative_speed,camera,ultrasonic,angle,risk_score
1350,72,352,43.521,1.15,0.605,0,-0.074,0.116
1350,72,354,51.004,1.15,0.567,0,-0.063,0.108
1350,72,372,36.044,1.15,0.649,0,-0.089,0.125
1350,72,401,32.491,0.925,0.672,0,-2.234,0.127
1350,72,439,13.776,1.15,0.829,0,-0.234,0.172
1350,72,443,6.71,1.15,0.909,0,-0.497,0.215
1350,72,488,3.579,1.15,0.949,1,-2.035,0.315
1350,72,491,9.65,1.15,0.874,0,-2.804,0.192
1350,72,506,19.212,0.142,0.776,0,-3.05,0.143
1350,72,508,16.868,1.15,0.798,0,-2.92,0.161
1350,72,514,25.085,1.15,0.727,0,-2.304,0.142
1350,72,536,10.84,1.483,0.86,0,3.142,0.189
1350,72,549,9.823,0.8,0.872,0,0.0,0.187
1350,72,554,19.787,0.237,0.771,0,0.0,0.143
1350,72,601,45.009,1.105,0.597,0,0.0,0.114
1350,72,616,60.08,1.139,0.526,0,0.0,0.101
1351,96,115,7.501,0.0,0.899,0,3.142,0.194
1351,96,120,25.591,0.0,0.723,0,3.016,0.127
1351,96,125,15.002,0.0,0.816,0,0.0,0.154
1351,96,131,18.173,0.0,0.786,0,2.965,0.144
1351,96,132,39.461,0.0,0.628,0,-0.168,0.107
1351,96,136,69.996,0.0,0.488,0,0.0,0.08
1351,96,137,37.026,0.0,0.643,0,0.268,0.11
1351,96,138,70.763,0.0,0.485,0,-0.989,0.08
1351,96,141,12.531,0.0,0.842,0,0.258,0.163
1351,96,145,7.501,0.0,0.899,0,0.0,0.194
1351,96,146,19.876,0.0,0.77,0,0.162,0.14
1351,96,147,44.501,0.0,0.6,0,-0.507,0.101
1351,96,162,22.503,0.0,0.748,0,3.142,0.133
1351,96,163,37.505,0.0,0.64,0,3.142,0.109
1351,96,168,45.006,0.0,0.597,0,3.142,0.1
1351,96,176,65.038,0.0,0.506,0,2.99,0.083
1351,96,186,64.629,0.0,0.508,0,-0.925,0.084
1351,96,189,64.802,0.0,0.507,0,-2.802,0.084
1351,96,191,67.673,0.0,0.496,0,-2.697,0.082
1351,96,20,10.869,0.0,0.86,0,2.843,0.171
1351,96,221,66.582,0.0,0.5,0,2.879,0.082
1351,96,225,65.412,0.0,0.505,0,0.993,0.083
1351,96,238,71.954,0.0,0.481,0,2.676,0.079
1351,96,249,70.763,0.0,0.485,0,-1.042,0.08
1351,96,250,75.619,0.0,0.469,0,2.587,0.077
1351,96,252,79.974,0.0,0.455,0,-2.44,0.074
1351,96,293,64.398,0.0,0.509,0,-0.983,0.084
1351,96,301,58.304,0.0,0.533,0,-0.912,0.088
1351,96,303,52.575,0.0,0.559,0,-0.824,0.093
1351,96,357,39.162,0.0,0.63,0,-0.423,0.107
1351,96,416,62.796,0.0,0.515,0,0.903,0.085
1351,96,468,47.237,0.0,0.585,0,0.603,0.098
1351,96,56,15.002,0.0,0.816,0,3.142,0.154
1351,96,60,59.897,0.303,0.527,0,0.053,0.091
1351,96,659,67.309,0.0,0.498,0,-2.841,0.082
1351,96,82,34.936,1.898,0.656,0,3.05,0.135
1351,96,83,30.004,0.0,0.69,0,0.0,0.12
1351,96,88,4.31,0.0,0.939,1,2.305,0.285
1351,96,94,22.503,0.0,0.748,0,0.0,0.133
1351,96,98,5.615,0.0,0.922,1,0.606,0.264
1352,355,153,69.096,0.0,0.491,0,-0.622,0.081
1352,355,185,74.695,0.0,0.472,0,-0.783,0.077
1352,355,220,64.988,0.0,0.506,0,-0.619,0.084
1352,355,26,29.929,0.0,0.69,0,3.034,0.12
1352,355,265,22.503,0.0,0.748,0,3.142,0.133
1352,355,287,30.004,0.0,0.69,0,3.142,0.12
1352,355,298,52.436,0.0,0.56,0,-0.006,0.093
1352,355,307,44.228,0.0,0.601,0,-3.012,0.101
1352,355,345,15.002,0.0,0.816,0,0.0,0.154
1352,355,346,7.501,0.0,0.899,0,0.0,0.194
1352,355,356,49.45,0.0,0.574,0,-2.829,0.096
1352,355,363,7.501,0.0,0.899,0,3.142,0.194
1352,355,370,15.002,0.0,0.816,0,3.142,0.154
1352,355,395,22.485,0.0,0.748,0,2.999,0.133
1352,355,396,15.098,0.0,0.815,0,2.928,0.153
1352,355,427,7.929,0.0,0.894,0,2.726,0.19
1352,355,442,3.21,0.0,0.954,1,1.494,0.312
1352,355,493,8.383,0.0,0.888,0,0.392,0.187
1352,355,530,15.581,0.0,0.811,0,0.207,0.152
1352,355,606,22.974,0.0,0.744,0,0.14,0.132
1352,355,734,57.073,0.0,0.539,0,-0.181,0.089
1352,355,77,79.002,0.0,0.458,0,-2.159,0.075
1352,355,795,65.009,0.0,0.506,0,-0.528,0.084
1353,82,115,36.961,5.53,0.643,0,-0.087,0.176
1353,82,116,14.672,5.53,0.82,0,-0.22,0.221
1353,82,120,17.307,4.448,0.794,0,0.0,0.2
1353,82,125,59.411,5.53,0.529,0,-0.054,0.154
1353,82,141,56.439,5.53,0.542,0,0.0,0.156
1353,82,156,36.554,5.53,0.646,0,-2.149,0.177
1353,82,162,22.053,5.53,0.751,0,-0.146,0.201
1353,82,163,7.532,5.53,0.898,0,-0.439,0.26
1353,82,168,3.272,5.53,0.953,1,-1.781,0.376
1353,82,176,21.034,5.53,0.76,0,2.822,0.203
1353,82,184,19.426,5.53,0.774,0,-2.613,0.207
1353,82,189,29.941,5.53,0.69,0,-2.165,0.186
1353,82,20,33.935,5.53,0.663,0,0.0,0.18
1353,82,238,35.298,5.53,0.654,0,2.172,0.178
1353,82,250,41.699,5.53,0.615,0,2.07,0.17
1353,82,371,79.109,5.53,0.457,0,-1.784,0.141
1353,82,547,78.215,5.53,0.46,0,-1.829,0.142
1353,82,557,70.989,5.53,0.484,0,-1.856,0.146
1353,82,56,29.495,5.53,0.693,0,-0.109,0.187
1353,82,574,63.826,5.53,0.511,0,-1.889,0.151
1353,82,609,61.204,5.53,0.521,0,1.848,0.153
1353,82,636,40.04,5.53,0.625,0,2.003,0.172
1353,82,95,33.377,5.53,0.666,0,2.097,0.181
1353,82,96,44.438,5.53,0.6,0,-0.072,0.167
1354,482,180,22.498,0.13,0.748,0,0.139,0.135
1354,482,191,70.832,0.0,0.485,0,1.586,0.08
1354,482,278,52.502,0.0,0.559,0,-0.001,0.093
1354,482,300,37.5,0.0,0.64,0,-0.002,0.109
1354,482,33,37.959,0.255,0.637,0,0.082,0.111
1354,482,359,33.336,0.0,0.667,0,1.604,0.115
1354,482,375,18.347,0.001,0.784,0,1.63,0.143
1354,482,384,14.997,0.0,0.816,0,-0.005,0.154
1354,482,429,7.496,0.0,0.899,0,-0.01,0.194
1354,482,433,10.866,0.002,0.86,0,1.671,0.171
1354,482,465,3.507,0.087,0.95,1,1.736,0.304
1354,482,487,7.686,0.082,0.897,0,0.419,0.193
1354,482,489,14.942,0.068,0.817,0,0.211,0.155
1354,482,490,6.591,0.0,0.91,0,2.28,0.202
1354,482,500,13.219,0.0,0.835,0,1.901,0.16
1354,482,523,20.459,0.0,0.765,0,1.782,0.138
1355,500,156,60.008,0.0,0.526,0,1.571,0.087
1355,500,172,73.392,0.0,0.476,0,1.527,0.078
1355,500,180,28.09,0.092,0.704,0,-0.34,0.124
1355,500,252,35.96,0.0,0.65,0,1.482,0.111
1355,500,271,72.889,0.0,0.478,0,-0.173,0.078
1355,500,359,21.06,0.0,0.76,0,1.418,0.137
1355,500,360,29.594,0.0,0.693,0,-0.439,0.12
1355,500,371,13.693,0.0,0.83,0,1.335,0.158
1355,500,375,6.635,0.0,0.909,0,1.068,0.202
1355,500,384,23.026,0.0,0.743,0,-0.578,0.132
1355,500,4,35.564,0.088,0.652,0,-0.267,0.113
1355,500,429,17.236,0.0,0.795,0,-0.818,0.147
1355,500,433,3.619,0.001,0.949,1,-0.486,0.301
1355,500,465,9.776,0.001,0.872,0,-1.181,0.177
1355,500,482,13.219,0.0,0.835,0,-1.24,0.16
1355,500,487,14.591,0.133,0.82,0,-0.698,0.157
1355,500,489,21.04,0.067,0.76,0,-0.462,0.138
1355,500,490,7.501,0.0,0.899,0,-1.571,0.194
1355,500,523,7.501,0.0,0.899,0,1.571,0.194
1355,500,547,15.002,0.0,0.816,0,1.571,0.154
1355,500,557,22.503,0.0,0.748,0,1.571,0.133
1356,355,157,58.888,0.0,0.531,0,-0.307,0.088
1356,355,185,74.695,0.0,0.472,0,-0.783,0.077
1356,355,206,69.607,0.0,0.489,0,-0.707,0.08
1356,355,220,64.988,0.0,0.506,0,-0.619,0.084
1356,355,234,60.944,0.0,0.522,0,-0.518,0.086
1356,355,253,55.911,0.0,0.544,0,-2.571,0.09
1356,355,26,29.929,0.0,0.69,0,3.034,0.12
1356,355,275,55.076,0.0,0.548,0,-0.279,0.091
1356,355,285,53.496,0.0,0.555,0,-0.144,0.092
1356,355,287,30.004,0.0,0.69,0,3.142,0.12
1356,355,298,52.436,0.0,0.56,0,-0.006,0.093
1356,355,305,37.505,0.0,0.64,0,0.0,0.109
1356,355,309,30.004,0.0,0.69,0,0.0,0.12
1356,355,312,45.803,0.0,0.593,0,-2.849,0.1
1356,355,316,68.662,0.0,0.493,0,3.142,0.081
1356,355,321,22.503,0.0,0.748,0,0.0,0.133
1356,355,345,15.002,0.0,0.816,0,0.0,0.154
1356,355,346,7.501,0.0,0.899,0,0.0,0.194
1356,355,356,49.45,0.0,0.574,0,-2.829,0.096
1356,355,362,37.505,0.0,0.64,0,3.142,0.109
1356,355,363,7.501,0.0,0.899,0,3.142,0.194
1356,355,366,38.153,0.76,0.636,0,3.058,0.117
1356,355,370,15.002,0.0,0.816,0,3.142,0.154
1356,355,395,22.485,0.0,0.748,0,2.999,0.133
1356,355,396,15.098,0.0,0.815,0,2.928,0.153
1356,355,399,56.555,0.0,0.541,0,-2.458,0.09
1356,355,403,61.566,0.0,0.52,0,-2.364,0.086
1356,355,427,7.929,0.0,0.894,0,2.726,0.19
1356,355,442,3.21,0.0,0.954,1,1.494,0.312
1356,355,493,8.383,0.0,0.888,0,0.392,0.187
1356,355,530,15.581,0.0,0.811,0,0.207,0.152
1356,355,606,22.974,0.0,0.744,0,0.14,0.132
1356,355,703,52.825,0.0,0.558,0,0.057,0.093
1356,355,733,56.209,0.0,0.543,0,-0.049,0.09
1356,355,739,60.374,0.538,0.525,0,3.089,0.093
1356,355,906,73.721,0.0,0.475,0,-0.705,0.078
1357,96,115,7.501,0.0,0.899,0,3.142,0.194
1357,96,125,15.002,0.0,0.816,0,0.0,0.154
1357,96,126,58.813,0.0,0.531,0,-0.848,0.088
1357,96,131,27.036,4.155,0.711,0,3.023,0.174
1357,96,132,39.461,0.0,0.628,0,-0.168,0.107
1357,96,141,12.448,0.086,0.843,0,0.26,0.165
1357,96,145,7.501,0.0,0.899,0,0.0,0.194
1357,96,146,19.876,0.0,0.77,0,0.162,0.14
1357,96,147,44.501,0.0,0.6,0,-0.507,0.101
1357,96,150,48.15,0.0,0.581,0,0.735,0.097
1357,96,156,69.896,0.0,0.488,0,-2.739,0.08
1357,96,159,39.676,0.0,0.627,0,0.451,0.106
1357,96,163,37.505,0.0,0.64,0,3.142,0.109
1357,96,168,45.006,0.0,0.597,0,3.142,0.1
1357,96,189,64.802,0.0,0.507,0,-2.802,0.084
1357,96,197,75.352,0.0,0.469,0,-2.516,0.077
1357,96,20,15.502,1.822,0.811,0,2.934,0.174
1357,96,238,71.954,0.0,0.481,0,2.676,0.079
1357,96,250,75.619,0.0,0.469,0,2.587,0.077
1357,96,258,71.814,0.0,0.481,0,1.05,0.079
1357,96,357,39.162,0.0,0.63,0,-0.423,0.107
1357,96,56,15.002,0.0,0.816,0,3.142,0.154
1357,96,605,77.027,0.0,0.464,0,-2.558,0.076
1357,96,61,67.199,0.017,0.498,0,0.048,0.082
1357,96,631,73.165,0.0,0.477,0,-2.644,0.078
1357,96,636,72.784,0.0,0.478,0,2.567,0.078
1357,96,680,65.482,0.0,0.504,0,-2.951,0.083
1357,96,692,63.431,0.0,0.512,0,2.869,0.085
1357,96,75,44.721,0.0,0.599,0,0.072,0.101
1357,96,82,55.376,0.165,0.546,0,3.084,0.093
1357,96,83,30.004,0.0,0.69,0,0.0,0.12
1357,96,88,5.915,1.223,0.919,1,2.57,0.275
1357,96,94,22.503,0.0,0.748,0,0.0,0.133
1357,96,98,4.988,0.699,0.93,1,0.696,0.281
1358,220,110,74.888,0.086,0.471,0,-2.232,0.078
1358,220,111,76.163,0.0,0.467,0,-1.571,0.076
1358,220,153,4.115,0.0,0.942,1,-0.68,0.289
1358,220,173,52.507,0.0,0.559,0,-1.571,0.093
1358,220,177,37.505,0.0,0.64,0,-1.571,0.109
1358,220,182,68.085,0.0,0.495,0,-1.524,0.081
1358,220,183,22.503,0.0,0.748,0,-1.571,0.133
1358,220,185,15.002,0.0,0.816,0,-1.571,0.154
1358,220,206,7.501,0.0,0.899,0,-1.571,0.194
1358,220,234,7.501,0.0,0.899,0,1.571,0.194
1358,220,267,15.002,0.0,0.816,0,1.571,0.154
1358,220,275,22.503,0.0,0.748,0,1.571,0.133
1358,220,285,30.004,0.0,0.69,0,1.571,0.12
1358,220,298,37.359,0.0,0.641,0,1.584,0.109
1358,220,302,38.518,0.0,0.634,0,1.778,0.108
1358,220,321,48.447,0.0,0.579,0,2.25,0.097
1358,220,345,53.479,0.0,0.555,0,2.359,0.092
1358,220,35,71.814,0.0,0.481,0,-2.091,0.079
1358,220,355,64.988,0.0,0.506,0,2.523,0.084
1358,220,363,71.231,0.0,0.483,0,2.584,0.079
1358,220,442,66.699,0.0,0.5,0,2.482,0.082
1358,220,50,65.658,0.0,0.504,0,-1.892,0.083
1358,220,733,35.064,0.0,0.655,0,1.479,0.112
1358,220,734,27.602,0.0,0.707,0,1.455,0.124
1358,220,768,12.82,0.0,0.839,0,1.319,0.162
1358,220,795,5.863,0.0,0.919,1,0.993,0.261
1358,220,906,10.584,0.0,0.863,0,-1.264,0.173
1358,220,909,17.879,0.0,0.789,0,-1.391,0.145
1358,220,912,25.294,0.0,0.725,0,-1.444,0.128
1358,220,913,32.749,0.0,0.671,0,-1.473,0.115
1359,293,109,22.503,0.0,0.748,0,-1.571,0.133
1359,293,126,10.013,0.0,0.869,0,1.245,0.176
1359,293,138,6.376,0.0,0.913,0,-1.045,0.205
1359,293,143,24.698,0.0,0.73,0,1.441,0.129
1359,293,151,17.287,0.0,0.794,0,1.385,0.146
1359,293,159,70.896,0.0,0.485,0,1.571,0.08
1359,293,169,47.542,0.495,0.584,0,-2.001,0.104
1359,293,186,3.767,0.0,0.947,1,0.556,0.297
1359,293,201,51.844,0.0,0.563,0,-1.109,0.094
1359,293,209,13.403,0.0,0.833,0,-1.33,0.16
1359,293,226,30.004,0.0,0.69,0,-1.571,0.12
1359,293,230,46.755,0.0,0.588,0,-1.693,0.099
1359,293,231,51.353,0.37,0.565,0,-2.142,0.099
1359,293,242,44.304,0.0,0.601,0,-1.348,0.101
1359,293,249,7.501,0.0,0.899,0,-1.571,0.194
1359,293,254,50.815,0.0,0.567,0,-1.99,0.095
1359,293,266,72.815,0.0,0.478,0,0.827,0.078
1359,293,269,46.542,0.0,0.589,0,-1.19,0.099
1359,293,282,64.068,0.0,0.51,0,-0.74,0.084
1359,293,283,68.737,0.0,0.492,0,-2.4,0.081
1359,293,300,74.443,0.0,0.472,0,-2.469,0.077
1359,293,301,7.501,0.0,0.899,0,1.571,0.194
1359,293,303,15.002,0.0,0.816,0,1.571,0.154
1359,293,314,22.503,0.0,0.748,0,1.571,0.133
1359,293,324,30.004,0.0,0.69,0,1.571,0.12
1359,293,583,60.054,0.0,0.526,0,-0.883,0.087
1359,293,63,67.962,0.0,0.495,0,0.909,0.082
1359,293,67,15.002,0.0,0.816,0,-1.571,0.154
1359,293,69,73.354,0.035,0.476,0,0.886,0.079
1359,293,75,57.487,0.0,0.537,0,1.415,0.089
1359,293,94,55.196,0.0,0.547,0,1.812,0.091
1360,175,103,40.802,0.127,0.62,0,-2.789,0.107
1360,175,110,48.179,0.054,0.58,0,-2.845,0.098
1360,175,121,33.088,0.0,0.668,0,-2.591,0.115
1360,175,129,18.217,0.0,0.785,0,-1.889,0.144
1360,175,135,26.199,0.824,0.718,0,-2.573,0.136
1360,175,136,67.949,0.0,0.495,0,-2.884,0.082
1360,175,157,65.0,0.0,0.506,0,1.522,0.084
1360,175,158,4.115,0.0,0.942,1,-0.68,0.289
1360,175,166,19.38,1.809,0.775,0,-2.327,0.162
1360,175,173,7.501,0.0,0.899,0,-1.571,0.194
1360,175,177,7.501,0.0,0.899,0,1.571,0.194
1360,175,178,15.002,0.0,0.816,0,1.571,0.154
1360,175,182,23.225,0.0,0.742,0,-1.433,0.132
1360,175,183,22.503,0.0,0.748,0,1.571,0.133
1360,175,185,30.004,0.0,0.69,0,1.571,0.12
1360,175,192,30.672,0.0,0.685,0,-1.466,0.119
1360,175,206,37.505,0.0,0.64,0,1.571,0.109
1360,175,214,38.14,0.0,0.636,0,-1.487,0.108
1360,175,220,45.006,0.0,0.597,0,1.571,0.1
1360,175,28,21.764,0.0,0.754,0,-2.223,0.135
1360,175,285,75.01,0.0,0.471,0,1.571,0.077
1360,175,50,26.981,0.0,0.712,0,-2.445,0.125
1360,175,54,5.863,0.0,0.919,1,0.994,0.261
1360,175,567,46.159,0.0,0.591,0,-1.571,0.099
1360,175,69,55.413,0.014,0.546,0,-2.884,0.091
1360,175,73,68.663,0.0,0.493,0,-1.571,0.081
1360,175,734,72.493,0.0,0.479,0,1.527,0.079
1360,175,86,45.619,0.0,0.594,0,-1.501,0.1
1360,175,906,35.064,0.0,0.655,0,1.479,0.112
1360,175,91,62.701,0.002,0.515,0,-2.915,0.085
1360,175,913,12.82,0.0,0.839,0,1.319,0.162
1361,61,103,30.086,0.222,0.689,0,0.0,0.122
1361,61,111,70.684,0.0,0.485,0,-0.244,0.08
1361,61,112,32.47,0.0,0.672,0,2.623,0.116
1361,61,132,29.859,0.0,0.691,0,-2.807,0.12
1361,61,136,4.309,0.0,0.939,1,-0.837,0.285
1361,61,137,31.89,1.098,0.676,0,2.975,0.13
1361,61,141,59.36,1.812,0.529,0,3.142,0.109
1361,61,144,42.104,0.0,0.613,0,3.142,0.104
1361,61,147,37.559,0.0,0.64,0,-2.42,0.109
1361,61,158,72.713,0.0,0.478,0,0.159,0.079
1361,61,159,34.337,0.217,0.66,0,2.725,0.116
1361,61,173,68.913,0.0,0.492,0,0.096,0.081
1361,61,177,71.917,0.0,0.481,0,0.305,0.079
1361,61,178,74.515,0.0,0.472,0,0.401,0.077
1361,61,183,77.752,0.0,0.462,0,0.49,0.076
1361,61,214,75.67,0.0,0.468,0,-0.321,0.077
1361,61,244,25.59,0.0,0.723,0,-0.125,0.127
1361,61,249,71.555,0.0,0.482,0,-2.025,0.079
1361,61,266,18.172,0.0,0.786,0,-0.177,0.144
1361,61,306,12.531,0.0,0.842,0,-2.883,0.163
1361,61,35,33.046,0.0,0.669,0,-0.097,0.115
1361,61,399,67.291,0.0,0.498,0,2.003,0.082
1361,61,403,60.562,0.0,0.524,0,2.055,0.087
1361,61,41,5.616,0.0,0.922,1,-2.535,0.264
1361,61,416,54.037,0.0,0.552,0,2.12,0.092
1361,61,468,36.769,0.0,0.645,0,2.445,0.11
1361,61,50,47.999,0.0,0.581,0,-0.067,0.097
1361,61,54,74.271,0.0,0.473,0,0.259,0.078
1361,61,590,72.859,0.0,0.478,0,-0.344,0.078
1361,61,60,7.501,0.0,0.899,0,3.142,0.194
1361,61,63,10.869,0.0,0.86,0,-0.299,0.171
1361,61,64,37.962,0.177,0.637,0,0.0,0.111
1361,61,67,78.364,0.0,0.46,0,-1.983,0.075
1361,61,69,15.003,0.004,0.816,0,0.0,0.154
1361,61,70,19.876,0.0,0.77,0,-2.98,0.14
1361,61,77,41.977,0.0,0.614,0,2.308,0.104
1361,61,83,37.243,0.0,0.642,0,-3.056,0.109
1361,61,87,15.002,0.0,0.816,0,3.142,0.154
1361,61,91,7.501,0.0,0.899,0,0.0,0.194
1361,61,913,76.536,0.0,0.466,0,0.354,0.076
1361,61,96,67.186,0.0,0.498,0,-3.094,0.082
1362,141,115,12.955,2.697,0.837,0,-2.892,0.194
1362,141,116,35.202,2.697,0.654,0,-3.051,0.144
1362,141,120,52.917,2.66,0.557,0,3.142,0.125
1362,141,125,10.452,2.697,0.864,0,-0.311,0.206
1362,141,132,35.243,2.697,0.654,0,-0.282,0.144
1362,141,137,30.613,1.124,0.685,0,0.122,0.132
1362,141,144,19.926,2.671,0.77,0,0.0,0.171
1362,141,145,4.029,2.697,0.943,1,-0.918,0.323
1362,141,146,10.891,1.168,0.86,0,0.0,0.185
1362,141,147,41.967,2.697,0.614,0,-0.632,0.136
1362,141,150,42.269,2.697,0.612,0,0.759,0.136
1362,141,162,27.741,2.697,0.706,0,-3.026,0.156
1362,141,168,50.161,2.697,0.571,0,-3.078,0.128
1362,141,174,37.468,2.641,0.64,0,0.613,0.141
1362,141,176,69.661,2.697,0.489,0,3.047,0.113
1362,141,188,47.744,2.697,0.583,0,0.874,0.13
1362,141,189,70.645,2.697,0.486,0,-2.783,0.112
1362,141,20,35.421,0.284,0.653,0,3.142,0.115
1362,141,217,72.634,2.697,0.479,0,2.84,0.111
1362,141,232,79.367,2.697,0.457,0,2.556,0.107
1362,141,238,75.207,2.697,0.47,0,2.744,0.109
1362,141,253,73.324,2.697,0.476,0,1.14,0.111
1362,141,303,51.828,2.697,0.563,0,-0.938,0.126
1362,141,334,76.494,2.697,0.466,0,1.112,0.109
1362,141,357,36.217,2.697,0.648,0,-0.562,0.143
1362,141,399,69.847,2.697,0.488,0,1.065,0.113
1362,141,468,41.261,2.697,0.618,0,0.609,0.137
1362,141,56,20.308,2.697,0.767,0,-2.983,0.171
1362,141,60,54.556,2.697,0.55,0,0.0,0.124
1362,141,61,62.057,2.697,0.518,0,0.0,0.118
1362,141,63,72.515,2.697,0.479,0,-0.044,0.111
1362,141,631,79.133,2.697,0.457,0,-2.639,0.107
1362,141,645,69.509,2.697,0.49,0,2.829,0.113
1362,141,680,71.083,2.697,0.484,0,-2.92,0.112
1362,141,692,67.583,2.697,0.497,0,2.935,0.114
1362,141,70,42.561,2.697,0.61,0,-0.075,0.135
1362,141,77,45.963,2.697,0.592,0,0.743,0.132
1362,141,82,60.446,2.697,0.524,0,3.142,0.119
1362,141,83,25.156,2.697,0.726,0,-0.128,0.16
1362,141,92,38.018,2.697,0.637,0,-0.472,0.141
1362,141,94,17.742,2.697,0.79,0,-0.181,0.178
1362,141,96,5.981,2.697,0.918,1,-2.577,0.292
1362,141,98,12.986,0.956,0.837,0,3.142,0.173
1363,182,103,42.718,0.003,0.609,0,2.932,0.103
1363,182,111,8.76,0.0,0.884,0,-1.945,0.184
1363,182,129,10.57,0.0,0.863,0,2.572,0.173
1363,182,135,27.895,0.287,0.705,0,2.817,0.127
1363,182,158,20.415,0.0,0.766,0,1.571,0.138
1363,182,173,15.829,0.0,0.808,0,1.774,0.151
1363,182,175,23.225,0.0,0.742,0,1.709,0.132
1363,182,177,30.672,0.0,0.685,0,1.675,0.119
1363,182,178,38.14,0.0,0.636,0,1.655,0.108
1363,182,185,53.104,0.0,0.557,0,1.631,0.093
1363,182,192,7.501,0.0,0.899,0,-1.571,0.194
1363,182,210,30.004,0.0,0.69,0,-1.571,0.12
1363,182,214,15.002,0.0,0.816,0,-1.571,0.154
1363,182,235,45.006,0.0,0.597,0,-1.571,0.1
1363,182,28,17.365,0.0,0.793,0,2.807,0.146
1363,182,35,39.321,0.0,0.629,0,2.996,0.107
1363,182,41,76.623,0.0,0.465,0,3.067,0.076
1363,182,50,24.574,0.0,0.731,0,2.907,0.129
1363,182,54,27.916,0.0,0.705,0,1.571,0.123
1363,182,567,23.376,0.0,0.74,0,-1.708,0.132
1363,182,590,15.979,0.0,0.807,0,-1.772,0.15
1363,182,64,35.346,0.256,0.654,0,2.887,0.115
1363,182,69,57.487,0.0,0.537,0,2.986,0.089
1363,182,86,22.503,0.0,0.748,0,-1.571,0.133
1363,182,909,50.419,0.0,0.569,0,1.571,0.095
1363,182,91,64.908,0.0,0.507,0,3.004,0.084
1363,182,912,42.918,0.0,0.608,0,1.571,0.103
1364,427,188,74.447,0.018,0.472,0,-2.122,0.078
1364,427,26,22.525,0.025,0.747,0,3.142,0.134
1364,427,265,14.757,0.025,0.819,0,-2.923,0.155
1364,427,267,66.302,0.025,0.501,0,-0.401,0.083
1364,427,290,45.675,0.025,0.593,0,-3.071,0.1
1364,427,310,53.16,0.025,0.556,0,-3.081,0.093
1364,427,312,39.344,0.025,0.629,0,-2.712,0.107
1364,427,319,43.015,0.025,0.608,0,-2.552,0.103
1364,427,321,30.767,0.025,0.684,0,-0.104,0.119
1364,427,346,15.923,0.025,0.807,0,-0.202,0.151
1364,427,354,68.141,0.025,0.495,0,-3.095,0.082
1364,427,355,8.707,0.025,0.884,0,-0.376,0.184
1364,427,362,29.581,0.025,0.693,0,-3.033,0.121
1364,427,363,3.255,0.025,0.953,1,-1.387,0.311
1364,427,366,30.026,0.025,0.689,0,3.142,0.12
1364,427,370,7.61,0.025,0.898,0,-2.708,0.193
1364,427,395,15.024,0.025,0.816,0,3.142,0.154
1364,427,396,7.522,0.022,0.899,0,3.142,0.194
1364,427,399,52.844,0.025,0.558,0,-2.314,0.093
1364,427,416,64.691,0.025,0.508,0,-2.157,0.084
1364,427,442,7.544,0.097,0.898,0,0.0,0.194
1364,427,493,15.197,0.243,0.814,0,0.0,0.156
1364,427,530,23.065,0.109,0.743,0,0.0,0.134
1364,427,606,30.72,0.102,0.685,0,0.0,0.12
1364,427,610,79.243,0.006,0.457,0,3.142,0.075
1364,427,616,71.427,0.311,0.483,0,3.142,0.083
1364,427,627,38.348,0.025,0.635,0,0.0,0.108
1364,427,643,45.849,0.025,0.593,0,0.0,0.1
1364,427,683,53.35,0.025,0.555,0,0.0,0.093
1364,427,734,65.636,0.025,0.504,0,-0.207,0.083
1365,371,120,78.43,0.001,0.459,0,1.402,0.075
1365,371,168,75.837,0.0,0.468,0,1.357,0.077
1365,371,169,79.34,0.175,0.457,0,-0.29,0.077
1365,371,180,32.263,0.0,0.674,0,-0.78,0.116
1365,371,190,64.682,0.122,0.508,0,-0.358,0.085
1365,371,196,37.505,0.0,0.64,0,1.571,0.109
1365,371,272,15.002,0.0,0.816,0,1.571,0.154
1365,371,283,52.866,0.0,0.558,0,-0.512,0.093
1365,371,359,7.501,0.0,0.899,0,1.571,0.194
1365,371,360,35.025,0.0,0.656,0,-0.832,0.112
1365,371,375,7.501,0.0,0.899,0,-1.571,0.194
1365,371,429,27.277,0.0,0.71,0,-1.251,0.124
1365,371,433,15.002,0.0,0.816,0,-1.571,0.154
1365,371,465,22.359,0.0,0.749,0,-1.548,0.134
1365,371,482,25.84,0.0,0.721,0,-1.529,0.127
1365,371,489,27.442,0.0,0.708,0,-0.973,0.124
1365,371,500,13.693,0.0,0.83,0,-1.807,0.158
1365,371,523,6.636,0.0,0.909,0,-2.074,0.202
1365,371,547,3.618,0.0,0.949,1,2.656,0.301
1365,371,557,9.73,0.0,0.873,0,1.906,0.177
1365,371,574,16.994,0.0,0.797,0,1.76,0.147
1365,371,596,24.402,0.0,0.732,0,1.702,0.129
1365,371,605,31.853,0.0,0.677,0,1.671,0.117
1365,371,631,39.323,0.0,0.629,0,1.652,0.107
1366,225,112,35.647,0.016,0.652,0,-1.481,0.112
1366,225,136,64.637,0.016,0.508,0,-1.012,0.084
1366,225,145,61.625,0.016,0.52,0,-2.046,0.086
1366,225,147,76.462,0.016,0.466,0,-1.529,0.077
1366,225,150,23.731,0.819,0.737,0,-1.571,0.141
1366,225,188,15.265,0.172,0.814,0,-1.571,0.155
